start_iso,iso,rel_s,state,x,y,left_x,left_y,left_w,left_h,right_x,right_y,right_w,right_h,left_plate_x,left_plate_y,left_plate_w,left_plate_h,right_plate_x,right_plate_y,right_plate_w,right_plate_h,hit_margin_px,hit_area,event,iti_ms,iti_kind,outside_in_trial,max_outside_before_fail,trial_outcome,fail_reason,stim_set,left_label,right_label,left_image,right_image,target_image,non_target_image,trial_index_global,trial_index_in_set,correction_mode,is_correction_trial,seed,schedule_hash,block_index,trial_in_block,scheduled_reversal_trial,is_post_reversal,high_label,p_high,p_low,chosen_label,is_correct,p_chosen,reward_draw,reward_won,reward_delivered
2026-07-17T15:23:32.040,2026-07-17T15:23:32.040,0.000045,SHOW,-1,-1,500,230,320,320,1100,230,320,320,500,230,320,320,1100,230,320,320,50,,TRIAL_PLACED,0,,0,5,,,stim_01,r,nr,stim_01_r.png,stim_01_nr.png,stim_01_r.png,stim_01_nr.png,0,0,0,0,52483,9e4c4acc6617ffe8,0,0,30,False,r,0.8,0.2,,,,,,
2026-07-17T15:23:32.040,2026-07-17T15:28:44.267,312.226251,SHOW,1313,273,500,230,320,320,1100,230,320,320,500,230,320,320,1100,230,320,320,50,right_core,TOUCH_NR_UNREWARDED,5000,unrewarded,0,5,incorrect,,stim_01,r,nr,stim_01_r.png,stim_01_nr.png,stim_01_r.png,stim_01_nr.png,0,0,0,0,52483,9e4c4acc6617ffe8,0,0,30,False,r,0.8,0.2,nr,False,0.2,0.5772214350058026,0,0
2026-07-17T15:23:32.040,2026-07-17T15:28:49.269,317.228350,WAIT_RELEASE,-1,-1,500,230,320,320,1100,230,320,320,500,230,320,320,1100,230,320,320,50,,RELEASE_DWELL_WILL_REQUIRE,0,,0,5,,,stim_01,r,nr,stim_01_r.png,stim_01_nr.png,stim_01_r.png,stim_01_nr.png,0,0,0,0,52483,9e4c4acc6617ffe8,0,0,30,False,r,0.8,0.2,,,,,,
2026-07-17T15:23:32.040,2026-07-17T15:28:49.269,317.228525,WAIT_RELEASE,-1,-1,500,230,320,320,1100,230,320,320,500,230,320,320,1100,230,320,320,50,,RELEASE_DWELL_START,0,,0,5,,,stim_01,r,nr,stim_01_r.png,stim_01_nr.png,stim_01_r.png,stim_01_nr.png,0,0,0,0,52483,9e4c4acc6617ffe8,0,0,30,False,r,0.8,0.2,,,,,,
2026-07-17T15:23:32.040,2026-07-17T15:28:51.271,319.230748,WAIT_RELEASE,-1,-1,500,230,320,320,1100,230,320,320,500,230,320,320,1100,230,320,320,50,,RELEASE_DWELL_OK,0,,0,5,,,stim_01,r,nr,stim_01_r.png,stim_01_nr.png,stim_01_r.png,stim_01_nr.png,0,0,0,0,52483,9e4c4acc6617ffe8,0,0,30,False,r,0.8,0.2,,,,,,
2026-07-17T15:23:32.040,2026-07-17T15:28:51.271,319.230959,SHOW,-1,-1,500,230,320,320,1100,230,320,320,500,230,320,320,1100,230,320,320,50,,TRIAL_PLACED,0,,0,5,,,stim_01,nr,r,stim_01_nr.png,stim_01_r.png,stim_01_r.png,stim_01_nr.png,1,1,0,0,52483,9e4c4acc6617ffe8,0,1,30,False,r,0.8,0.2,,,,,,
2026-07-17T15:23:32.040,2026-07-17T15:28:57.568,325.528001,SHOW,1378,270,500,230,320,320,1100,230,320,320,500,230,320,320,1100,230,320,320,50,right_core,TOUCH_R_REWARDED,2000,rewarded,0,5,correct,,stim_01,nr,r,stim_01_nr.png,stim_01_r.png,stim_01_r.png,stim_01_nr.png,1,1,0,0,52483,9e4c4acc6617ffe8,0,1,30,False,r,0.8,0.2,r,True,0.8,0.33938472700780276,1,1
2026-07-17T15:23:32.040,2026-07-17T15:28:57.584,325.543219,ITI,1334,319,500,230,320,320,1100,230,320,320,500,230,320,320,1100,230,320,320,50,right_core,TOUCH_ITI_RIGHT,0,,0,5,,,stim_01,nr,r,stim_01_nr.png,stim_01_r.png,stim_01_r.png,stim_01_nr.png,1,1,0,0,52483,9e4c4acc6617ffe8,0,1,30,False,r,0.8,0.2,,,,,,
2026-07-17T15:23:32.040,2026-07-17T15:28:59.571,327.530755,WAIT_RELEASE,-1,-1,500,230,320,320,1100,230,320,320,500,230,320,320,1100,230,320,320,50,,RELEASE_DWELL_WILL_REQUIRE,0,,0,5,,,stim_01,nr,r,stim_01_nr.png,stim_01_r.png,stim_01_r.png,stim_01_nr.png,1,1,0,0,52483,9e4c4acc6617ffe8,0,1,30,False,r,0.8,0.2,,,,,,
2026-07-17T15:23:32.040,2026-07-17T15:28:59.571,327.530938,WAIT_RELEASE,-1,-1,500,230,320,320,1100,230,320,320,500,230,320,320,1100,230,320,320,50,,RELEASE_DWELL_START,0,,0,5,,,stim_01,nr,r,stim_01_nr.png,stim_01_r.png,stim_01_r.png,stim_01_nr.png,1,1,0,0,52483,9e4c4acc6617ffe8,0,1,30,False,r,0.8,0.2,,,,,,
