start_iso,iso,rel_s,state,x,y,rect_w,rect_h,iti_ms,event,outside_in_trial,max_outside_before_fail,trial_outcome,iti_kind,release_dwell_required_ms,release_dwell_elapsed_ms,,
2026-06-02T15:29:20.536,2026-06-02T15:35:33.415,372.878944,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2001,,
2026-06-02T15:29:20.536,2026-06-02T15:35:35.161,374.625502,SHOW,946,472,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:35:35.161,0:00:05
2026-06-02T15:29:20.536,2026-06-02T15:35:36.162,375.626086,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:35:36.162,375.626138,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:35:38.162,377.626115,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,,
2026-06-02T15:29:20.536,2026-06-02T15:35:39.463,378.927286,SHOW,1005,398,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:35:39.463,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:35:39.478,378.942575,ITI,1005,398,352,352,0,TOUCH_ITI_INSIDE,,,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:35:40.466,379.929998,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:35:40.466,379.930049,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:35:42.466,381.930327,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,,
2026-06-02T15:29:20.536,2026-06-02T15:35:43.814,383.278279,SHOW,957,390,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:35:43.814,15:35:44
2026-06-02T15:29:20.536,2026-06-02T15:35:44.815,384.279399,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:35:44.815,384.279449,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:35:46.816,386.280342,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,,
2026-06-02T15:29:20.536,2026-06-02T15:35:48.221,387.685283,SHOW,1044,373,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:35:48.221,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:35:48.236,387.700673,ITI,1040,449,352,352,0,TOUCH_ITI_INSIDE,,,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:35:49.224,388.687969,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:35:49.224,388.688022,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:35:51.227,390.690982,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2003,,
2026-06-02T15:29:20.536,2026-06-02T15:35:52.690,392.154286,SHOW,975,437,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:35:52.690,15:35:53
2026-06-02T15:29:20.536,2026-06-02T15:35:53.692,393.156748,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:35:53.693,393.156801,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:35:55.693,395.157306,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,,
2026-06-02T15:29:20.536,2026-06-02T15:35:57.831,397.295282,SHOW,846,461,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:35:57.831,0:00:05
2026-06-02T15:29:20.536,2026-06-02T15:35:58.834,398.29796,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:35:58.834,398.298015,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:00.838,400.301976,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2004,,
2026-06-02T15:29:20.536,2026-06-02T15:36:02.492,401.956286,SHOW,1073,378,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:36:02.492,0:00:05
2026-06-02T15:29:20.536,2026-06-02T15:36:02.507,401.970854,ITI,1072,380,352,352,0,TOUCH_ITI_INSIDE,,,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:03.493,402.957062,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:03.493,402.957114,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:05.493,404.957386,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,,
2026-06-02T15:29:20.536,2026-06-02T15:36:06.792,406.256494,SHOW,815,478,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:36:06.792,15:36:07
2026-06-02T15:29:20.536,2026-06-02T15:36:07.796,407.2598,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:07.796,407.259852,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:09.797,409.261341,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2001,,
2026-06-02T15:29:20.536,2026-06-02T15:36:11.224,410.688537,SHOW,974,396,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:36:11.224,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:36:12.227,411.691587,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:12.227,411.691641,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:14.230,413.69382,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,,
2026-06-02T15:29:20.536,2026-06-02T15:36:15.519,414.983522,SHOW,976,435,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:36:15.519,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:36:15.534,414.998392,ITI,1036,592,352,352,0,TOUCH_ITI_INSIDE,,,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:16.523,415.987061,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:16.523,415.987112,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:18.526,417.990187,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2003,,
2026-06-02T15:29:20.536,2026-06-02T15:36:19.751,419.215329,SHOW,837,459,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:36:19.751,15:36:20
2026-06-02T15:29:20.536,2026-06-02T15:36:19.765,419.229474,ITI,837,459,352,352,0,TOUCH_ITI_INSIDE,,,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:20.753,420.217746,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:20.754,420.217797,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:22.756,422.220628,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,,
2026-06-02T15:29:20.536,2026-06-02T15:36:24.310,423.774517,SHOW,876,373,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:36:24.310,15:36:24
2026-06-02T15:29:20.536,2026-06-02T15:36:25.312,424.775769,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:25.312,424.775822,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:27.313,426.777507,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2001,,
2026-06-02T15:29:20.536,2026-06-02T15:36:28.349,427.813408,SHOW,1007,361,352,352,0,TOUCH_OUTSIDE,1,5,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:29.738,429.202324,SHOW,962,408,352,352,1000,TOUCH_TTL,1,,success,correct,,,15:36:29.738,15:36:30
2026-06-02T15:29:20.536,2026-06-02T15:36:30.741,430.205014,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:30.741,430.205063,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:32.742,432.206583,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2001,,
2026-06-02T15:29:20.536,2026-06-02T15:36:34.011,433.475326,SHOW,946,395,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:36:34.011,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:36:35.012,434.476637,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:35.012,434.476687,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:37.014,436.478681,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,,
2026-06-02T15:29:20.536,2026-06-02T15:36:38.297,437.761543,SHOW,842,466,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:36:38.297,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:36:39.301,438.765199,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:39.301,438.765251,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:41.304,440.767935,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,,
2026-06-02T15:29:20.536,2026-06-02T15:36:42.637,442.101335,SHOW,1002,384,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:36:42.637,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:36:43.641,443.105428,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:43.641,443.105481,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:45.644,445.108336,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,,
2026-06-02T15:29:20.536,2026-06-02T15:36:47.162,446.626531,SHOW,950,534,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:36:47.162,0:00:05
2026-06-02T15:29:20.536,2026-06-02T15:36:48.164,447.627794,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:48.164,447.627857,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:50.164,449.628399,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,,
2026-06-02T15:29:20.536,2026-06-02T15:36:51.981,451.445314,SHOW,907,506,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:36:51.981,0:00:05
2026-06-02T15:29:20.536,2026-06-02T15:36:51.995,451.459732,ITI,927,525,352,352,0,TOUCH_ITI_INSIDE,,,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:52.983,452.446983,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:52.983,452.447033,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:54.984,454.447808,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,,
2026-06-02T15:29:20.536,2026-06-02T15:36:56.500,455.964334,SHOW,876,451,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:36:56.500,15:36:57
2026-06-02T15:29:20.536,2026-06-02T15:36:57.500,456.96471,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:57.501,456.964762,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:36:59.503,458.967541,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,,
2026-06-02T15:29:20.536,2026-06-02T15:37:00.909,460.373542,SHOW,937,459,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:37:00.909,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:37:01.910,461.374227,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:01.910,461.374274,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:03.911,463.375494,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2001,,
2026-06-02T15:29:20.536,2026-06-02T15:37:04.892,464.355918,SHOW,976,352,352,352,0,TOUCH_OUTSIDE,1,5,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:06.050,465.514328,SHOW,851,466,352,352,1000,TOUCH_TTL,1,,success,correct,,,15:37:06.050,15:37:06
2026-06-02T15:29:20.536,2026-06-02T15:37:06.065,465.529187,ITI,851,466,352,352,0,TOUCH_ITI_INSIDE,,,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:07.052,466.516328,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:07.052,466.51638,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:09.056,468.520324,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2003,,
2026-06-02T15:29:20.536,2026-06-02T15:37:10.410,469.874312,SHOW,906,441,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:37:10.410,15:37:10
2026-06-02T15:29:20.536,2026-06-02T15:37:11.414,470.878298,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:11.414,470.878349,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:13.416,472.880212,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2001,,
2026-06-02T15:29:20.536,2026-06-02T15:37:14.212,473.675864,SHOW,748,410,352,352,0,TOUCH_OUTSIDE,1,5,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:14.552,474.016326,SHOW,748,410,352,352,0,TOUCH_OUTSIDE,2,5,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:15.623,475.087538,SHOW,940,445,352,352,1000,TOUCH_TTL,2,,success,correct,,,15:37:15.623,15:37:16
2026-06-02T15:29:20.536,2026-06-02T15:37:15.638,475.10232,ITI,819,394,352,352,0,TOUCH_ITI_INSIDE,,,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:16.625,476.088777,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:16.625,476.088827,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:18.628,478.092167,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2003,,
2026-06-02T15:29:20.536,2026-06-02T15:37:20.203,479.667337,SHOW,904,453,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:37:20.203,15:37:20
2026-06-02T15:29:20.536,2026-06-02T15:37:21.204,480.668524,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:21.204,480.668574,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:23.208,482.672138,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2003,,
2026-06-02T15:29:20.536,2026-06-02T15:37:40.626,500.090288,SHOW,973,458,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:37:40.626,0:00:20
2026-06-02T15:29:20.536,2026-06-02T15:37:40.641,500.104855,ITI,1069,588,352,352,0,TOUCH_ITI_INSIDE,,,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:41.628,501.092729,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:41.629,501.09278,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:43.628,503.092748,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,,
2026-06-02T15:29:20.536,2026-06-02T15:37:45.109,504.573479,SHOW,943,468,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:37:45.109,15:37:45
2026-06-02T15:29:20.536,2026-06-02T15:37:45.124,504.588584,ITI,1036,596,352,352,0,TOUCH_ITI_INSIDE,,,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:46.113,505.577178,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:46.113,505.577229,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:48.115,507.579114,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2001,,
2026-06-02T15:29:20.536,2026-06-02T15:37:52.018,511.482259,SHOW,999,436,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:37:52.018,15:37:52
2026-06-02T15:29:20.536,2026-06-02T15:37:52.033,511.49684,ITI,1059,537,352,352,0,TOUCH_ITI_INSIDE,,,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:53.020,512.483768,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:53.020,512.483818,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:55.020,514.484423,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,,
2026-06-02T15:29:20.536,2026-06-02T15:37:56.389,515.853267,SHOW,1026,417,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:37:56.389,15:37:56
2026-06-02T15:29:20.536,2026-06-02T15:37:57.390,516.85441,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:57.390,516.854462,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:37:59.392,518.856447,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,,
2026-06-02T15:29:20.536,2026-06-02T15:38:00.868,520.332255,SHOW,953,535,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:38:00.868,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:38:00.882,520.345777,ITI,953,535,352,352,0,TOUCH_ITI_INSIDE,,,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:38:00.893,520.357595,ITI,953,535,352,352,0,TOUCH_ITI_INSIDE,,,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:38:01.869,521.333673,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:38:01.869,521.333729,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:38:03.870,523.333868,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,,
2026-06-02T15:29:20.536,2026-06-02T15:38:05.318,524.782258,SHOW,907,456,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:38:05.318,15:38:05
2026-06-02T15:29:20.536,2026-06-02T15:38:06.319,525.783573,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:38:06.319,525.783625,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:38:08.322,527.786239,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,,
2026-06-02T15:29:20.536,2026-06-02T15:38:09.800,529.264441,SHOW,945,519,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:38:09.800,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:38:10.802,530.266452,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:38:10.802,530.266508,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:38:12.804,532.268408,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2001,,
2026-06-02T15:29:20.536,2026-06-02T15:38:16.953,536.417223,SHOW,978,473,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:38:16.953,0:00:07
2026-06-02T15:29:20.536,2026-06-02T15:38:17.954,537.418084,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:38:17.954,537.418137,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:38:19.956,539.420213,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,,
2026-06-02T15:29:20.536,2026-06-02T15:38:22.022,541.486295,SHOW,948,490,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:38:22.022,0:00:05
2026-06-02T15:29:20.536,2026-06-02T15:38:23.023,542.487638,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:38:23.023,542.487689,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:38:25.024,544.488338,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,,
2026-06-02T15:29:20.536,2026-06-02T15:38:26.499,545.963193,SHOW,1021,401,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:38:26.499,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:38:27.502,546.966326,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:38:27.502,546.966378,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:38:29.504,548.96789,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2001,,
2026-06-02T15:29:20.536,2026-06-02T15:38:31.810,551.2742,SHOW,971,562,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:38:31.810,0:00:05
2026-06-02T15:29:20.536,2026-06-02T15:38:32.813,552.277692,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:38:32.813,552.27774,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:38:34.816,554.279933,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,,
2026-06-02T15:29:20.536,2026-06-02T15:38:36.156,555.620383,SHOW,846,398,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:38:36.156,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:38:37.157,556.621212,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:38:37.157,556.621264,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:38:39.160,558.624314,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2003,,
2026-06-02T15:29:20.536,2026-06-02T15:38:41.126,560.590182,SHOW,949,486,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:38:41.126,0:00:05
2026-06-02T15:29:20.536,2026-06-02T15:38:42.126,561.590335,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:38:42.126,561.590391,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:38:44.130,563.593806,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2003,,
