start_iso,iso,rel_s,state,x,y,rect_w,rect_h,iti_ms,event,outside_in_trial,max_outside_before_fail,trial_outcome,iti_kind,release_dwell_required_ms,release_dwell_elapsed_ms,
2026-06-04T15:27:52.036,2026-06-04T15:34:08.885,376.849274,SHOW,1007,502,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:34:08.885
2026-06-04T15:27:52.036,2026-06-04T15:34:09.889,377.852457,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:34:09.889,377.852514,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:34:11.890,379.853975,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2001,
2026-06-04T15:27:52.036,2026-06-04T15:34:20.583,388.546732,SHOW,1034,469,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:34:20.583
2026-06-04T15:27:52.036,2026-06-04T15:34:21.585,389.549134,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:34:21.585,389.549185,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:34:23.588,391.552285,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2003,
2026-06-04T15:27:52.036,2026-06-04T15:34:25.006,392.969858,SHOW,997,447,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:34:25.006
2026-06-04T15:27:52.036,2026-06-04T15:34:26.007,393.970768,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:34:26.007,393.970818,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:34:28.007,395.970876,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,
2026-06-04T15:27:52.036,2026-06-04T15:34:29.657,397.621235,SHOW,880,443,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:34:29.657
2026-06-04T15:27:52.036,2026-06-04T15:34:30.658,398.622102,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:34:30.658,398.622153,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:34:32.662,400.625454,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2003,
2026-06-04T15:27:52.036,2026-06-04T15:34:34.031,401.995383,SHOW,1016,486,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:34:34.031
2026-06-04T15:27:52.036,2026-06-04T15:34:35.032,402.996259,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:34:35.032,402.996315,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:34:37.033,404.997097,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,
2026-06-04T15:27:52.036,2026-06-04T15:34:38.935,406.899334,SHOW,954,430,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:34:38.935
2026-06-04T15:27:52.036,2026-06-04T15:34:39.939,407.902533,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:34:39.939,407.902586,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:34:41.941,409.904913,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,
2026-06-04T15:27:52.036,2026-06-04T15:34:43.173,411.136494,SHOW,906,420,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:34:43.173
2026-06-04T15:27:52.036,2026-06-04T15:34:44.175,412.138856,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:34:44.175,412.138907,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:34:46.177,414.141067,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,
2026-06-04T15:27:52.036,2026-06-04T15:34:48.101,416.064693,SHOW,932,424,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:34:48.101
2026-06-04T15:27:52.036,2026-06-04T15:34:49.102,417.065625,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:34:49.102,417.06568,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:34:51.104,419.067847,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,
2026-06-04T15:27:52.036,2026-06-04T15:34:52.515,420.478859,SHOW,968,390,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:34:52.515
2026-06-04T15:27:52.036,2026-06-04T15:34:53.516,421.479532,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:34:53.516,421.479581,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:34:55.520,423.483556,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2004,
2026-06-04T15:27:52.036,2026-06-04T15:34:57.314,425.278212,SHOW,1007,411,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:34:57.314
2026-06-04T15:27:52.036,2026-06-04T15:34:58.315,426.278413,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:34:58.315,426.278465,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:35:00.317,428.280707,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,
2026-06-04T15:27:52.036,2026-06-04T15:35:01.596,429.560187,SHOW,1005,462,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:35:01.596
2026-06-04T15:27:52.036,2026-06-04T15:35:02.599,430.56265,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:35:02.599,430.562703,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:35:04.601,432.565044,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,
2026-06-04T15:27:52.036,2026-06-04T15:35:07.330,435.293581,SHOW,963,449,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:35:07.330
2026-06-04T15:27:52.036,2026-06-04T15:35:07.344,435.308063,ITI,1062,589,352,352,0,TOUCH_ITI_INSIDE,,,,,,,
2026-06-04T15:27:52.036,2026-06-04T15:35:08.332,436.295641,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:35:08.332,436.295693,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:35:10.333,438.297152,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2001,
2026-06-04T15:27:52.036,2026-06-04T15:35:12.819,440.783339,SHOW,1112,359,352,352,0,TOUCH_OUTSIDE,1,5,,,,,
2026-06-04T15:27:52.036,2026-06-04T15:35:14.024,441.987639,SHOW,977,436,352,352,1000,TOUCH_TTL,1,,success,correct,,,15:35:14.024
2026-06-04T15:27:52.036,2026-06-04T15:35:15.024,442.988078,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:35:15.024,442.98813,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:35:17.025,444.989312,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2001,
2026-06-04T15:27:52.036,2026-06-04T15:35:18.610,446.573789,SHOW,814,506,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:35:18.610
2026-06-04T15:27:52.036,2026-06-04T15:35:18.624,446.587929,ITI,814,506,352,352,0,TOUCH_ITI_INSIDE,,,,,,,
2026-06-04T15:27:52.036,2026-06-04T15:35:19.613,447.577082,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:35:19.613,447.577132,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:35:21.616,449.580023,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,
2026-06-04T15:27:52.036,2026-06-04T15:35:23.210,451.174174,SHOW,937,423,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:35:23.210
2026-06-04T15:27:52.036,2026-06-04T15:35:24.211,452.174798,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:35:24.211,452.17485,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:35:26.212,454.175579,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,
2026-06-04T15:27:52.036,2026-06-04T15:35:28.187,456.151357,SHOW,967,438,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:35:28.187
2026-06-04T15:27:52.036,2026-06-04T15:35:29.190,457.153913,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:35:29.190,457.153969,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:35:31.192,459.156148,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,
2026-06-04T15:27:52.036,2026-06-04T15:35:32.894,460.857495,SHOW,1028,423,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:35:32.894
2026-06-04T15:27:52.036,2026-06-04T15:35:33.896,461.860224,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:35:33.896,461.860276,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:35:35.899,463.863221,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,
2026-06-04T15:27:52.036,2026-06-04T15:35:37.355,465.318482,SHOW,816,412,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:35:37.355
2026-06-04T15:27:52.036,2026-06-04T15:35:38.356,466.319426,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:35:38.356,466.319476,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:35:40.356,468.319555,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,
2026-06-04T15:27:52.036,2026-06-04T15:35:41.858,469.821828,SHOW,1002,449,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:35:41.858
2026-06-04T15:27:52.036,2026-06-04T15:35:41.872,469.835934,ITI,1011,455,352,352,0,TOUCH_ITI_INSIDE,,,,,,,
2026-06-04T15:27:52.036,2026-06-04T15:35:42.862,470.825817,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:35:42.862,470.825914,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:35:44.862,472.825942,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,
2026-06-04T15:27:52.036,2026-06-04T15:35:48.663,476.627066,SHOW,904,413,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:35:48.663
2026-06-04T15:27:52.036,2026-06-04T15:35:48.677,476.641374,ITI,904,413,352,352,0,TOUCH_ITI_INSIDE,,,,,,,
2026-06-04T15:27:52.036,2026-06-04T15:35:49.665,477.629264,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:35:49.665,477.629314,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:35:51.668,479.631973,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,
2026-06-04T15:27:52.036,2026-06-04T15:35:53.095,481.059041,SHOW,942,410,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:35:53.095
2026-06-04T15:27:52.036,2026-06-04T15:35:54.097,482.060973,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:35:54.097,482.061029,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:35:56.100,484.063887,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,
2026-06-04T15:27:52.036,2026-06-04T15:35:57.443,485.407209,SHOW,974,491,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:35:57.443
2026-06-04T15:27:52.036,2026-06-04T15:35:58.446,486.410003,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:35:58.446,486.410056,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:36:00.446,488.410171,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,
2026-06-04T15:27:52.036,2026-06-04T15:36:03.800,491.763609,SHOW,955,483,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:36:03.800
2026-06-04T15:27:52.036,2026-06-04T15:36:04.802,492.766216,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:36:04.802,492.766268,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:36:06.805,494.769179,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,
2026-06-04T15:27:52.036,2026-06-04T15:36:08.450,496.413591,SHOW,914,457,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:36:08.450
2026-06-04T15:27:52.036,2026-06-04T15:36:09.452,497.416305,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:36:09.452,497.416356,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:36:11.452,499.41639,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,
2026-06-04T15:27:52.036,2026-06-04T15:36:12.731,500.694763,SHOW,1011,410,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:36:12.731
2026-06-04T15:27:52.036,2026-06-04T15:36:13.731,501.694911,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:36:13.731,501.694966,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:36:15.733,503.69736,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,
2026-06-04T15:27:52.036,2026-06-04T15:36:17.947,505.910934,SHOW,909,454,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:36:17.947
2026-06-04T15:27:52.036,2026-06-04T15:36:18.948,506.911975,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:36:18.948,506.912027,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:36:20.950,508.913897,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2001,
2026-06-04T15:27:52.036,2026-06-04T15:36:23.106,511.070365,SHOW,934,451,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:36:23.106
2026-06-04T15:27:52.036,2026-06-04T15:36:24.108,512.072204,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:36:24.108,512.072256,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:36:26.110,514.074312,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,
2026-06-04T15:27:52.036,2026-06-04T15:36:28.545,516.509318,SHOW,939,396,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:36:28.545
2026-06-04T15:27:52.036,2026-06-04T15:36:29.548,517.512262,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:36:29.548,517.512312,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:36:31.552,519.515562,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2003,
2026-06-04T15:27:52.036,2026-06-04T15:36:33.142,521.10566,SHOW,853,445,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:36:33.142
2026-06-04T15:27:52.036,2026-06-04T15:36:33.156,521.119821,ITI,853,445,352,352,0,TOUCH_ITI_INSIDE,,,,,,,
2026-06-04T15:27:52.036,2026-06-04T15:36:34.144,522.108401,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:36:34.145,522.108451,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,
2026-06-04T15:27:52.036,2026-06-04T15:36:36.148,524.111925,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2003,
2026-06-04T15:27:52.036,2026-06-04T15:36:37.452,525.415871,SHOW,940,403,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:36:37.452
2026-06-04T15:27:52.036,2026-06-04T15:36:38.453,526.416677,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,
