start_iso,iso,rel_s,state,x,y,rect_w,rect_h,iti_ms,event,outside_in_trial,max_outside_before_fail,trial_outcome,iti_kind,release_dwell_required_ms,release_dwell_elapsed_ms
2026-05-27T15:43:19.243,2026-05-27T15:45:39.520,140.276904,SHOW,972,352,441,441,1000,TOUCH_TTL,0,,success,correct,,
2026-05-27T15:43:19.243,2026-05-27T15:45:40.521,141.277859,WAIT_RELEASE,-1,-1,441,441,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-05-27T15:43:19.243,2026-05-27T15:45:40.521,141.277911,WAIT_RELEASE,-1,-1,441,441,0,RELEASE_DWELL_START,,,,,2000,
2026-05-27T15:43:19.243,2026-05-27T15:45:42.521,143.278016,WAIT_RELEASE,-1,-1,441,441,0,RELEASE_DWELL_OK,,,,,,2000
2026-05-27T15:43:19.243,2026-05-27T15:45:50.008,150.765138,SHOW,1139,293,441,441,0,TOUCH_OUTSIDE,1,5,,,,
2026-05-27T15:43:19.243,2026-05-27T15:45:50.143,150.899381,SHOW,1139,293,441,441,0,TOUCH_OUTSIDE,2,5,,,,
2026-05-27T15:43:19.243,2026-05-27T15:45:51.748,152.504706,SHOW,1067,377,441,441,1000,TOUCH_TTL,2,,success,correct,,
2026-05-27T15:43:19.243,2026-05-27T15:45:52.748,153.504791,WAIT_RELEASE,-1,-1,441,441,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-05-27T15:43:19.243,2026-05-27T15:45:52.748,153.504833,WAIT_RELEASE,-1,-1,441,441,0,RELEASE_DWELL_START,,,,,2000,
2026-05-27T15:43:19.243,2026-05-27T15:45:54.749,155.506170,WAIT_RELEASE,-1,-1,441,441,0,RELEASE_DWELL_OK,,,,,,2001
2026-05-27T15:43:19.243,2026-05-27T15:45:57.361,158.118111,SHOW,809,445,441,441,1000,TOUCH_TTL,0,,success,correct,,
2026-05-27T15:43:19.243,2026-05-27T15:45:57.374,158.131163,ITI,809,445,441,441,0,TOUCH_ITI_INSIDE,,,,,,
2026-05-27T15:43:19.243,2026-05-27T15:45:57.386,158.142450,ITI,857,439,441,441,0,TOUCH_ITI_INSIDE,,,,,,
2026-05-27T15:43:19.243,2026-05-27T15:45:58.363,159.120009,WAIT_RELEASE,-1,-1,441,441,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-05-27T15:43:19.243,2026-05-27T15:45:58.363,159.120064,WAIT_RELEASE,-1,-1,441,441,0,RELEASE_DWELL_START,,,,,2000,
2026-05-27T15:43:19.243,2026-05-27T15:46:00.366,161.122934,WAIT_RELEASE,-1,-1,441,441,0,RELEASE_DWELL_OK,,,,,,2002
2026-05-27T15:43:19.243,2026-05-27T15:46:10.482,171.239160,SHOW,825,349,441,441,1000,TOUCH_TTL,0,,success,correct,,
2026-05-27T15:43:19.243,2026-05-27T15:46:11.483,172.240082,WAIT_RELEASE,-1,-1,441,441,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-05-27T15:43:19.243,2026-05-27T15:46:11.483,172.240132,WAIT_RELEASE,-1,-1,441,441,0,RELEASE_DWELL_START,,,,,2000,
2026-05-27T15:43:19.243,2026-05-27T15:46:13.485,174.242147,WAIT_RELEASE,-1,-1,441,441,0,RELEASE_DWELL_OK,,,,,,2002
2026-05-27T15:43:19.243,2026-05-27T15:46:16.760,177.516490,SHOW,1020,417,441,441,1000,TOUCH_TTL,0,,success,correct,,
2026-05-27T15:43:19.243,2026-05-27T15:46:17.760,178.517135,WAIT_RELEASE,-1,-1,441,441,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-05-27T15:43:19.243,2026-05-27T15:46:17.760,178.517187,WAIT_RELEASE,-1,-1,441,441,0,RELEASE_DWELL_START,,,,,2000,
2026-05-27T15:43:19.243,2026-05-27T15:46:19.762,180.519181,WAIT_RELEASE,-1,-1,441,441,0,RELEASE_DWELL_OK,,,,,,2002
2026-05-27T15:43:19.243,2026-05-27T15:46:22.164,182.920725,SHOW,943,427,441,441,1000,TOUCH_TTL,0,,success,correct,,
2026-05-27T15:43:19.243,2026-05-27T15:46:22.176,182.932492,ITI,975,466,441,441,0,TOUCH_ITI_INSIDE,,,,,,
2026-05-27T15:43:19.243,2026-05-27T15:46:23.166,183.922448,WAIT_RELEASE,-1,-1,441,441,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-05-27T15:43:19.243,2026-05-27T15:46:23.166,183.922488,WAIT_RELEASE,-1,-1,441,441,0,RELEASE_DWELL_START,,,,,2000,
2026-05-27T15:43:19.243,2026-05-27T15:46:25.169,185.925382,WAIT_RELEASE,-1,-1,441,441,0,RELEASE_DWELL_OK,,,,,,2002
2026-05-27T15:43:19.243,2026-05-27T15:46:27.380,188.137056,SHOW,927,374,441,441,1000,TOUCH_TTL,0,,success,correct,,
2026-05-27T15:43:19.243,2026-05-27T15:46:27.395,188.151459,ITI,969,404,441,441,0,TOUCH_ITI_INSIDE,,,,,,
2026-05-27T15:43:19.243,2026-05-27T15:46:28.383,189.140149,WAIT_RELEASE,-1,-1,441,441,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-05-27T15:43:19.243,2026-05-27T15:46:28.383,189.140199,WAIT_RELEASE,-1,-1,441,441,0,RELEASE_DWELL_START,,,,,2000,
2026-05-27T15:43:19.243,2026-05-27T15:46:30.385,191.142044,WAIT_RELEASE,-1,-1,441,441,0,RELEASE_DWELL_OK,,,,,,2001
2026-05-27T15:43:19.243,2026-05-27T15:46:32.529,193.285505,SHOW,974,418,441,441,1000,TOUCH_TTL,0,,success,correct,,
