start_iso,iso,rel_s,state,x,y,rect_w,rect_h,iti_ms,event,outside_in_trial,max_outside_before_fail,trial_outcome,iti_kind,release_dwell_required_ms,release_dwell_elapsed_ms
2026-04-10T16:11:40.032,2026-04-10T16:20:44.139,544.106600,SHOW,1198,252,1080,1080,1000,TOUCH_TTL,0,,success,correct,,
2026-04-10T16:11:40.032,2026-04-10T16:20:45.140,545.107961,WAIT_RELEASE,-1,-1,1080,1080,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-04-10T16:11:40.032,2026-04-10T16:20:45.140,545.108005,WAIT_RELEASE,-1,-1,1080,1080,0,RELEASE_DWELL_START,,,,,2000,
2026-04-10T16:11:40.032,2026-04-10T16:20:47.143,547.110811,WAIT_RELEASE,-1,-1,1080,1080,0,RELEASE_DWELL_OK,,,,,,2002
2026-04-10T16:11:40.032,2026-04-10T16:26:42.470,902.438055,SHOW,1911,664,1080,1080,0,TOUCH_OUTSIDE,1,5,,,,
2026-04-10T16:11:40.032,2026-04-10T16:26:51.743,911.711389,SHOW,1919,675,1080,1080,0,TOUCH_OUTSIDE,2,5,,,,
2026-04-10T16:11:40.032,2026-04-10T16:27:06.362,926.329778,SHOW,1912,681,1080,1080,0,TOUCH_OUTSIDE,3,5,,,,
2026-04-10T16:11:40.032,2026-04-10T16:27:07.857,927.824866,SHOW,1919,688,1080,1080,0,TOUCH_OUTSIDE,4,5,,,,
2026-04-10T16:11:40.032,2026-04-10T16:27:08.571,928.538486,SHOW,1919,689,1080,1080,0,TOUCH_OUTSIDE,5,5,,,,
2026-04-10T16:11:40.032,2026-04-10T16:27:08.571,928.538546,SHOW,1919,689,1080,1080,1000,FAIL_OUTSIDE_LIMIT,5,,error,error,,
2026-04-10T16:11:40.032,2026-04-10T16:27:09.574,929.541659,WAIT_RELEASE,-1,-1,1080,1080,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-04-10T16:11:40.032,2026-04-10T16:27:09.574,929.541709,WAIT_RELEASE,-1,-1,1080,1080,0,RELEASE_DWELL_START,,,,,2000,
2026-04-10T16:11:40.032,2026-04-10T16:27:11.577,931.544483,WAIT_RELEASE,-1,-1,1080,1080,0,RELEASE_DWELL_OK,,,,,,2002
2026-04-10T16:11:40.032,2026-04-10T16:28:33.127,1013.094693,SHOW,1915,687,1080,1080,0,TOUCH_OUTSIDE,1,5,,,,
2026-04-10T16:11:40.032,2026-04-10T16:29:47.421,1087.389236,SHOW,693,552,1080,1080,1000,TOUCH_TTL,1,,success,correct,,
