start_iso,iso,rel_s,state,x,y,rect_w,rect_h,iti_ms,event,outside_in_trial,max_outside_before_fail,trial_outcome,iti_kind,release_dwell_required_ms,release_dwell_elapsed_ms
2026-04-09T15:07:49.215,2026-04-09T15:07:54.239,5.024146,SHOW,761,499,1920,1080,1985,TOUCH_TTL,0,,success,correct,,
2026-04-09T15:07:49.215,2026-04-09T15:07:56.225,7.009928,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-04-09T15:07:49.215,2026-04-09T15:07:56.225,7.009982,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START,,,,,2000,
2026-04-09T15:07:49.215,2026-04-09T15:07:58.226,9.010940,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_OK,,,,,,2001
2026-04-09T15:07:49.215,2026-04-09T15:08:01.662,12.446599,SHOW,786,306,1920,1080,2634,TOUCH_TTL,0,,success,correct,,
2026-04-09T15:07:49.215,2026-04-09T15:08:04.299,15.084015,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-04-09T15:07:49.215,2026-04-09T15:08:04.299,15.084065,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START,,,,,2000,
2026-04-09T15:07:49.215,2026-04-09T15:08:05.425,16.210240,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_RESET,,,,,,1126
2026-04-09T15:07:49.215,2026-04-09T15:08:05.559,16.343855,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START,,,,,2000,
2026-04-09T15:07:49.215,2026-04-09T15:08:05.938,16.723020,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_RESET,,,,,,379
2026-04-09T15:07:49.215,2026-04-09T15:08:06.023,16.807877,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START,,,,,2000,
2026-04-09T15:07:49.215,2026-04-09T15:08:06.961,17.745775,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_RESET,,,,,,937
2026-04-09T15:07:49.215,2026-04-09T15:08:06.961,17.745828,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START_FORCED,,,,,2000,
2026-04-09T15:07:49.215,2026-04-09T15:08:07.932,18.716721,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_RESET,,,,,,970
2026-04-09T15:07:49.215,2026-04-09T15:08:07.932,18.716770,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START_FORCED,,,,,2000,
2026-04-09T15:07:49.215,2026-04-09T15:08:07.992,18.777061,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_RESET,,,,,,60
2026-04-09T15:07:49.215,2026-04-09T15:08:07.992,18.777101,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START_FORCED,,,,,2000,
2026-04-09T15:07:49.215,2026-04-09T15:08:08.218,19.003169,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_RESET,,,,,,226
2026-04-09T15:07:49.215,2026-04-09T15:08:08.218,19.003212,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START_FORCED,,,,,2000,
2026-04-09T15:07:49.215,2026-04-09T15:08:08.531,19.315777,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_RESET,,,,,,312
2026-04-09T15:07:49.215,2026-04-09T15:08:08.531,19.315823,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START_FORCED,,,,,2000,
2026-04-09T15:07:49.215,2026-04-09T15:08:08.747,19.531614,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_RESET,,,,,,215
