start_iso,iso,rel_s,state,x,y,left_x,left_y,left_w,left_h,right_x,right_y,right_w,right_h,left_plate_x,left_plate_y,left_plate_w,left_plate_h,right_plate_x,right_plate_y,right_plate_w,right_plate_h,hit_margin_px,hit_area,event,iti_ms,iti_kind,outside_in_trial,max_outside_before_fail,trial_outcome,fail_reason,stim_set,left_label,right_label,left_image,right_image,target_image,non_target_image,trial_index_global,trial_index_in_set,correction_mode,is_correction_trial,seed,schedule_hash,block_index,trial_in_block,scheduled_reversal_trial,is_post_reversal,high_label,p_high,p_low,chosen_label,is_correct,p_chosen,reward_draw,reward_won,reward_delivered
2026-07-22T16:10:28.134,2026-07-22T16:10:28.134,0.000044,SHOW,-1,-1,500,230,320,320,1100,230,320,320,500,230,320,320,1100,230,320,320,50,,TRIAL_PLACED,0,,0,5,,,stim_01,r,nr,stim_01_r.png,stim_01_nr.png,stim_01_r.png,stim_01_nr.png,0,0,0,0,27656,4b3c884cb3896fc1,0,0,47,False,r,0.8,0.2,,,,,,
2026-07-22T16:10:28.134,2026-07-22T16:11:56.861,88.726984,SHOW,1306,294,500,230,320,320,1100,230,320,320,500,230,320,320,1100,230,320,320,50,right_core,TOUCH_NR_REWARDED,2000,rewarded,0,5,incorrect,,stim_01,r,nr,stim_01_r.png,stim_01_nr.png,stim_01_r.png,stim_01_nr.png,0,0,0,0,27656,4b3c884cb3896fc1,0,0,47,False,r,0.8,0.2,nr,False,0.2,0.03778627407599222,1,1
2026-07-22T16:10:28.134,2026-07-22T16:11:56.877,88.742756,ITI,1243,375,500,230,320,320,1100,230,320,320,500,230,320,320,1100,230,320,320,50,right_core,TOUCH_ITI_RIGHT,0,,0,5,,,stim_01,r,nr,stim_01_r.png,stim_01_nr.png,stim_01_r.png,stim_01_nr.png,0,0,0,0,27656,4b3c884cb3896fc1,0,0,47,False,r,0.8,0.2,,,,,,
2026-07-22T16:10:28.134,2026-07-22T16:11:58.862,90.728016,WAIT_RELEASE,-1,-1,500,230,320,320,1100,230,320,320,500,230,320,320,1100,230,320,320,50,,RELEASE_DWELL_WILL_REQUIRE,0,,0,5,,,stim_01,r,nr,stim_01_r.png,stim_01_nr.png,stim_01_r.png,stim_01_nr.png,0,0,0,0,27656,4b3c884cb3896fc1,0,0,47,False,r,0.8,0.2,,,,,,
2026-07-22T16:10:28.134,2026-07-22T16:11:58.862,90.728190,WAIT_RELEASE,-1,-1,500,230,320,320,1100,230,320,320,500,230,320,320,1100,230,320,320,50,,RELEASE_DWELL_START,0,,0,5,,,stim_01,r,nr,stim_01_r.png,stim_01_nr.png,stim_01_r.png,stim_01_nr.png,0,0,0,0,27656,4b3c884cb3896fc1,0,0,47,False,r,0.8,0.2,,,,,,
2026-07-22T16:10:28.134,2026-07-22T16:12:00.866,92.731506,WAIT_RELEASE,-1,-1,500,230,320,320,1100,230,320,320,500,230,320,320,1100,230,320,320,50,,RELEASE_DWELL_OK,0,,0,5,,,stim_01,r,nr,stim_01_r.png,stim_01_nr.png,stim_01_r.png,stim_01_nr.png,0,0,0,0,27656,4b3c884cb3896fc1,0,0,47,False,r,0.8,0.2,,,,,,
2026-07-22T16:10:28.134,2026-07-22T16:12:00.866,92.731708,SHOW,-1,-1,500,230,320,320,1100,230,320,320,500,230,320,320,1100,230,320,320,50,,TRIAL_PLACED,0,,0,5,,,stim_01,nr,r,stim_01_nr.png,stim_01_r.png,stim_01_r.png,stim_01_nr.png,1,1,0,0,27656,4b3c884cb3896fc1,0,1,47,False,r,0.8,0.2,,,,,,
2026-07-22T16:10:28.134,2026-07-22T16:12:03.693,95.558864,SHOW,1296,328,500,230,320,320,1100,230,320,320,500,230,320,320,1100,230,320,320,50,right_core,TOUCH_R_REWARDED,2000,rewarded,0,5,correct,,stim_01,nr,r,stim_01_nr.png,stim_01_r.png,stim_01_r.png,stim_01_nr.png,1,1,0,0,27656,4b3c884cb3896fc1,0,1,47,False,r,0.8,0.2,r,True,0.8,0.0767976090473328,1,1
2026-07-22T16:10:28.134,2026-07-22T16:12:05.696,97.562386,WAIT_RELEASE,-1,-1,500,230,320,320,1100,230,320,320,500,230,320,320,1100,230,320,320,50,,RELEASE_DWELL_WILL_REQUIRE,0,,0,5,,,stim_01,nr,r,stim_01_nr.png,stim_01_r.png,stim_01_r.png,stim_01_nr.png,1,1,0,0,27656,4b3c884cb3896fc1,0,1,47,False,r,0.8,0.2,,,,,,
2026-07-22T16:10:28.134,2026-07-22T16:12:05.697,97.562561,WAIT_RELEASE,-1,-1,500,230,320,320,1100,230,320,320,500,230,320,320,1100,230,320,320,50,,RELEASE_DWELL_START,0,,0,5,,,stim_01,nr,r,stim_01_nr.png,stim_01_r.png,stim_01_r.png,stim_01_nr.png,1,1,0,0,27656,4b3c884cb3896fc1,0,1,47,False,r,0.8,0.2,,,,,,
2026-07-22T16:10:28.134,2026-07-22T16:12:07.700,99.565799,WAIT_RELEASE,-1,-1,500,230,320,320,1100,230,320,320,500,230,320,320,1100,230,320,320,50,,RELEASE_DWELL_OK,0,,0,5,,,stim_01,nr,r,stim_01_nr.png,stim_01_r.png,stim_01_r.png,stim_01_nr.png,1,1,0,0,27656,4b3c884cb3896fc1,0,1,47,False,r,0.8,0.2,,,,,,
