start_iso,iso,rel_s,state,x,y,rect_w,rect_h,iti_ms,event,outside_in_trial,max_outside_before_fail,trial_outcome,iti_kind,release_dwell_required_ms,release_dwell_elapsed_ms
2026-04-10T15:55:20.806,2026-04-10T15:55:46.999,26.193165,SHOW,599,401,1920,1080,1000,TOUCH_TTL_FAIL,0,,success,correct,,
2026-04-10T15:55:20.806,2026-04-10T15:55:48.000,27.194286,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:55:48.000,27.194340,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:55:50.001,29.195075,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_OK,,,,,,2000
2026-04-10T15:55:20.806,2026-04-10T15:55:53.308,32.501666,SHOW,639,412,1920,1080,1000,TOUCH_TTL_FAIL,0,,success,correct,,
2026-04-10T15:55:20.806,2026-04-10T15:55:54.309,33.503151,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:55:54.309,33.503201,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:55:56.311,35.504815,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_OK,,,,,,2001
2026-04-10T15:55:20.806,2026-04-10T15:56:00.925,40.118765,SHOW,1349,471,1920,1080,1000,TOUCH_TTL_FAIL,0,,success,correct,,
2026-04-10T15:55:20.806,2026-04-10T15:56:01.928,41.122169,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:56:01.928,41.122217,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:56:03.929,43.122583,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_OK,,,,,,2000
2026-04-10T15:55:20.806,2026-04-10T15:56:08.747,47.941398,SHOW,1014,417,1920,1080,1000,TOUCH_TTL_FAIL,0,,success,correct,,
2026-04-10T15:55:20.806,2026-04-10T15:56:09.751,48.945242,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:56:09.751,48.945291,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:56:11.753,50.946698,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_OK,,,,,,2001
2026-04-10T15:55:20.806,2026-04-10T15:56:28.007,67.200960,SHOW,556,335,1920,1080,1000,TOUCH_TTL_FAIL,0,,success,correct,,
2026-04-10T15:55:20.806,2026-04-10T15:56:29.008,68.202292,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:56:29.008,68.202344,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:56:30.745,69.938784,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_RESET,,,,,,1736
2026-04-10T15:55:20.806,2026-04-10T15:56:30.892,70.085507,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:56:30.992,70.186336,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_RESET,,,,,,100
2026-04-10T15:55:20.806,2026-04-10T15:56:31.009,70.202650,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START_FORCED,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:56:31.203,70.397261,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_RESET,,,,,,194
2026-04-10T15:55:20.806,2026-04-10T15:56:31.203,70.397303,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START_FORCED,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:56:31.391,70.584597,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_RESET,,,,,,187
2026-04-10T15:55:20.806,2026-04-10T15:56:31.391,70.584637,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START_FORCED,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:56:31.596,70.789468,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_RESET,,,,,,204
2026-04-10T15:55:20.806,2026-04-10T15:56:31.596,70.789509,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START_FORCED,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:56:31.783,70.976987,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_RESET,,,,,,187
2026-04-10T15:55:20.806,2026-04-10T15:56:31.783,70.977029,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START_FORCED,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:56:32.071,71.265018,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_RESET,,,,,,288
2026-04-10T15:55:20.806,2026-04-10T15:56:32.071,71.265060,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START_FORCED,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:56:32.278,71.472173,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_RESET,,,,,,207
2026-04-10T15:55:20.806,2026-04-10T15:56:32.278,71.472218,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START_FORCED,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:56:32.538,71.732287,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_RESET,,,,,,260
2026-04-10T15:55:20.806,2026-04-10T15:56:32.538,71.732334,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START_FORCED,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:56:32.740,71.934032,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_RESET,,,,,,201
2026-04-10T15:55:20.806,2026-04-10T15:56:32.740,71.934076,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START_FORCED,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:56:32.975,72.169160,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_RESET,,,,,,235
2026-04-10T15:55:20.806,2026-04-10T15:56:32.975,72.169203,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START_FORCED,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:56:33.185,72.379012,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_RESET,,,,,,209
2026-04-10T15:55:20.806,2026-04-10T15:56:33.185,72.379053,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START_FORCED,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:56:33.380,72.573503,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_RESET,,,,,,194
2026-04-10T15:55:20.806,2026-04-10T15:56:33.380,72.573545,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START_FORCED,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:56:33.585,72.779306,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_RESET,,,,,,205
2026-04-10T15:55:20.806,2026-04-10T15:56:33.585,72.779346,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START_FORCED,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:56:34.141,73.334745,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_RESET,,,,,,555
2026-04-10T15:55:20.806,2026-04-10T15:56:34.141,73.334789,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START_FORCED,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:56:34.797,73.990949,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_RESET,,,,,,656
2026-04-10T15:55:20.806,2026-04-10T15:56:34.797,73.990996,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START_FORCED,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:56:36.800,75.993803,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_OK,,,,,,2002
2026-04-10T15:55:20.806,2026-04-10T15:57:30.858,130.052025,SHOW,247,212,1920,1080,1000,TOUCH_TTL_FAIL,0,,success,correct,,
2026-04-10T15:55:20.806,2026-04-10T15:57:31.861,131.054462,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-04-10T15:55:20.806,2026-04-10T15:57:31.861,131.054514,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START,,,,,2000,
