start_iso,iso,rel_s,state,x,y,left_x,left_y,left_w,left_h,right_x,right_y,right_w,right_h,left_plate_x,left_plate_y,left_plate_w,left_plate_h,right_plate_x,right_plate_y,right_plate_w,right_plate_h,hit_margin_px,hit_area,event,iti_ms,iti_kind,outside_in_trial,max_outside_before_fail,trial_outcome,fail_reason,stim_set,left_label,right_label,left_image,right_image,target_image,non_target_image,trial_index_global,trial_index_in_set,sliding_n,sliding_correct,sliding_acc,correction_mode,is_correction_trial,target_label,reversal_count_in_set,reversals_per_set,reversal_event,reversal_idx,reversal_trigger_acc
2026-04-17T14:30:54.374,2026-04-17T14:30:54.381,0.000043,SHOW,-1,-1,540,420,240,240,1140,420,240,240,500,380,320,320,1100,380,320,320,50,,TRIAL_PLACED,0,,0,5,,,stim_01,nr,r,stim_01_nr.png,stim_01_r.png,stim_01_r.png,stim_01_nr.png,0,0,50,0,0.0,1,0,r,0,5,,,
2026-04-17T14:30:54.374,2026-04-17T14:33:53.377,178.996060,SHOW,1209,537,540,420,240,240,1140,420,240,240,500,380,320,320,1100,380,320,320,50,right_core,TOUCH_TARGET_CORRECT,1509,correct,0,5,success,,stim_01,nr,r,stim_01_nr.png,stim_01_r.png,stim_01_r.png,stim_01_nr.png,0,0,50,0,0.0,1,0,r,0,5,,,
2026-04-17T14:30:54.374,2026-04-17T14:33:53.636,179.255066,ITI,1209,537,540,420,240,240,1140,420,240,240,500,380,320,320,1100,380,320,320,50,right_core,TOUCH_ITI_RIGHT,0,,0,5,,,stim_01,nr,r,stim_01_nr.png,stim_01_r.png,stim_01_r.png,stim_01_nr.png,1,1,50,1,1.0,1,0,r,0,5,,,
2026-04-17T14:30:54.374,2026-04-17T14:33:54.888,180.507676,WAIT_RELEASE,-1,-1,540,420,240,240,1140,420,240,240,500,380,320,320,1100,380,320,320,50,,RELEASE_DWELL_WILL_REQUIRE,0,,0,5,,,stim_01,nr,r,stim_01_nr.png,stim_01_r.png,stim_01_r.png,stim_01_nr.png,1,1,50,1,1.0,1,0,r,0,5,,,
2026-04-17T14:30:54.374,2026-04-17T14:33:54.888,180.507807,WAIT_RELEASE,-1,-1,540,420,240,240,1140,420,240,240,500,380,320,320,1100,380,320,320,50,,RELEASE_DWELL_START,0,,0,5,,,stim_01,nr,r,stim_01_nr.png,stim_01_r.png,stim_01_r.png,stim_01_nr.png,1,1,50,1,1.0,1,0,r,0,5,,,
2026-04-17T14:30:54.374,2026-04-17T14:33:56.891,182.510977,WAIT_RELEASE,-1,-1,540,420,240,240,1140,420,240,240,500,380,320,320,1100,380,320,320,50,,RELEASE_DWELL_OK,0,,0,5,,,stim_01,nr,r,stim_01_nr.png,stim_01_r.png,stim_01_r.png,stim_01_nr.png,1,1,50,1,1.0,1,0,r,0,5,,,
2026-04-17T14:30:54.374,2026-04-17T14:33:56.892,182.511120,SHOW,-1,-1,540,420,240,240,1140,420,240,240,500,380,320,320,1100,380,320,320,50,,TRIAL_PLACED,0,,0,5,,,stim_01,nr,r,stim_01_nr.png,stim_01_r.png,stim_01_r.png,stim_01_nr.png,1,1,50,1,1.0,1,0,r,0,5,,,
2026-04-17T14:30:54.374,2026-04-17T14:33:58.221,183.840723,SHOW,1261,558,540,420,240,240,1140,420,240,240,500,380,320,320,1100,380,320,320,50,right_core,TOUCH_TARGET_CORRECT,1453,correct,0,5,success,,stim_01,nr,r,stim_01_nr.png,stim_01_r.png,stim_01_r.png,stim_01_nr.png,1,1,50,1,1.0,1,0,r,0,5,,,
2026-04-17T14:30:54.374,2026-04-17T14:33:59.675,185.294849,WAIT_RELEASE,-1,-1,540,420,240,240,1140,420,240,240,500,380,320,320,1100,380,320,320,50,,RELEASE_DWELL_WILL_REQUIRE,0,,0,5,,,stim_01,nr,r,stim_01_nr.png,stim_01_r.png,stim_01_r.png,stim_01_nr.png,2,2,50,2,1.0,1,0,r,0,5,,,
2026-04-17T14:30:54.374,2026-04-17T14:33:59.675,185.294981,WAIT_RELEASE,-1,-1,540,420,240,240,1140,420,240,240,500,380,320,320,1100,380,320,320,50,,RELEASE_DWELL_START,0,,0,5,,,stim_01,nr,r,stim_01_nr.png,stim_01_r.png,stim_01_r.png,stim_01_nr.png,2,2,50,2,1.0,1,0,r,0,5,,,
2026-04-17T14:30:54.374,2026-04-17T14:34:01.678,187.297192,WAIT_RELEASE,-1,-1,540,420,240,240,1140,420,240,240,500,380,320,320,1100,380,320,320,50,,RELEASE_DWELL_OK,0,,0,5,,,stim_01,nr,r,stim_01_nr.png,stim_01_r.png,stim_01_r.png,stim_01_nr.png,2,2,50,2,1.0,1,0,r,0,5,,,
2026-04-17T14:30:54.374,2026-04-17T14:34:01.678,187.297330,SHOW,-1,-1,540,420,240,240,1140,420,240,240,500,380,320,320,1100,380,320,320,50,,TRIAL_PLACED,0,,0,5,,,stim_01,nr,r,stim_01_nr.png,stim_01_r.png,stim_01_r.png,stim_01_nr.png,2,2,50,2,1.0,1,0,r,0,5,,,
2026-04-17T14:30:54.374,2026-04-17T14:34:10.970,196.589143,SHOW,1417,548,540,420,240,240,1140,420,240,240,500,380,320,320,1100,380,320,320,50,right_core,TOUCH_TARGET_CORRECT,1053,correct,0,5,success,,stim_01,nr,r,stim_01_nr.png,stim_01_r.png,stim_01_r.png,stim_01_nr.png,2,2,50,2,1.0,1,0,r,0,5,,,
2026-04-17T14:30:54.374,2026-04-17T14:34:11.463,197.082904,ITI,1415,595,540,420,240,240,1140,420,240,240,500,380,320,320,1100,380,320,320,50,right_core,TOUCH_ITI_RIGHT,0,,0,5,,,stim_01,nr,r,stim_01_nr.png,stim_01_r.png,stim_01_r.png,stim_01_nr.png,3,3,50,3,1.0,1,0,r,0,5,,,
