start_iso,iso,rel_s,state,x,y,rect_w,rect_h,iti_ms,event,outside_in_trial,max_outside_before_fail,trial_outcome,iti_kind,release_dwell_required_ms,release_dwell_elapsed_ms
2026-03-26T14:08:49.272,2026-03-26T14:09:15.508,26.236834,SHOW,1711,795,1920,1080,2180,TOUCH_TTL,0,,success,correct,,
2026-03-26T14:08:49.272,2026-03-26T14:09:17.690,28.418481,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-03-26T14:08:49.272,2026-03-26T14:09:17.690,28.418533,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START,,,,,2000,
2026-03-26T14:08:49.272,2026-03-26T14:09:19.692,30.420036,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_OK,,,,,,2001
2026-03-26T14:08:49.272,2026-03-26T14:11:57.090,187.818357,SHOW,1723,335,1920,1080,2411,TOUCH_TTL,0,,success,correct,,
2026-03-26T14:08:49.272,2026-03-26T14:11:59.505,190.233272,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-03-26T14:08:49.272,2026-03-26T14:11:59.505,190.233323,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START,,,,,2000,
2026-03-26T14:08:49.272,2026-03-26T14:12:01.506,192.234479,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_OK,,,,,,2001
2026-03-26T14:08:49.272,2026-03-26T14:12:19.169,209.897144,SHOW,1919,394,1920,1080,2298,TOUCH_TTL,0,,success,correct,,
2026-03-26T14:08:49.272,2026-03-26T14:12:21.470,212.198515,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-03-26T14:08:49.272,2026-03-26T14:12:21.470,212.198563,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START,,,,,2000,
2026-03-26T14:08:49.272,2026-03-26T14:12:23.473,214.201658,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_OK,,,,,,2003
2026-03-26T14:08:49.272,2026-03-26T14:12:53.759,244.487848,SHOW,1917,422,1920,1080,2463,TOUCH_TTL,0,,success,correct,,
2026-03-26T14:08:49.272,2026-03-26T14:12:56.226,246.954023,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-03-26T14:08:49.272,2026-03-26T14:12:56.226,246.954073,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START,,,,,2000,
2026-03-26T14:08:49.272,2026-03-26T14:12:58.228,248.956762,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_OK,,,,,,2002
2026-03-26T14:08:49.272,2026-03-26T14:13:32.643,283.371349,SHOW,1911,422,1920,1080,1969,TOUCH_TTL,0,,success,correct,,
2026-03-26T14:08:49.272,2026-03-26T14:13:34.612,285.340597,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-03-26T14:08:49.272,2026-03-26T14:13:34.612,285.340649,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START,,,,,2000,
2026-03-26T14:08:49.272,2026-03-26T14:13:36.616,287.343954,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_OK,,,,,,2003
2026-03-26T14:08:49.272,2026-03-26T14:14:10.390,321.118356,SHOW,1904,436,1920,1080,1479,TOUCH_TTL,0,,success,correct,,
2026-03-26T14:08:49.272,2026-03-26T14:14:11.870,322.598653,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-03-26T14:08:49.272,2026-03-26T14:14:11.870,322.598702,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START,,,,,2000,
2026-03-26T14:08:49.272,2026-03-26T14:14:13.873,324.601594,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_OK,,,,,,2002
2026-03-26T14:08:49.272,2026-03-26T14:14:14.539,325.267671,SHOW,1919,427,1920,1080,1194,TOUCH_TTL,0,,success,correct,,
2026-03-26T14:08:49.272,2026-03-26T14:14:14.970,325.698787,ITI,1914,461,1920,1080,0,TOUCH_ITI_INSIDE,,,,,,
2026-03-26T14:08:49.272,2026-03-26T14:14:15.736,326.464758,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-03-26T14:08:49.272,2026-03-26T14:14:15.736,326.464818,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START,,,,,2000,
2026-03-26T14:08:49.272,2026-03-26T14:14:17.737,328.465441,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_OK,,,,,,2000
2026-03-26T14:08:49.272,2026-03-26T14:14:59.081,369.809625,SHOW,1895,455,1920,1080,2961,TOUCH_TTL,0,,success,correct,,
2026-03-26T14:08:49.272,2026-03-26T14:15:02.043,372.771678,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-03-26T14:08:49.272,2026-03-26T14:15:02.043,372.771731,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START,,,,,2000,
2026-03-26T14:08:49.272,2026-03-26T14:15:04.044,374.772143,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_OK,,,,,,2000
2026-03-26T14:08:49.272,2026-03-26T14:16:05.111,435.839609,SHOW,1913,454,1920,1080,1942,TOUCH_TTL,0,,success,correct,,
2026-03-26T14:08:49.272,2026-03-26T14:16:07.056,437.784329,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,
2026-03-26T14:08:49.272,2026-03-26T14:16:07.056,437.784379,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_START,,,,,2000,
2026-03-26T14:08:49.272,2026-03-26T14:16:09.060,439.788314,WAIT_RELEASE,-1,-1,1920,1080,0,RELEASE_DWELL_OK,,,,,,2003
2026-03-26T14:08:49.272,2026-03-26T14:16:45.100,475.827898,SHOW,1886,498,1920,1080,1722,TOUCH_TTL,0,,success,correct,,
